,town_symbol,town_name,location_symbol,ballot_address,ballot_location,bldg_nubmer,street,geocode_address,Latitude,Longitude
5229,7900,פתח תקווה,2,"יטקובסקי אחים,13 ","בי""ס ביאליק",13,יטקובסקי אחים,"יטקובסקי אחים 13, פתח תקווה",32.0773258,34.8777957
5230,7900,פתח תקווה,5,"שפירא הרמן צבי,46 ","בי""ס הס",46,שפירא הרמן צבי,"שפירא הרמן צבי 46, פתח תקווה",32.075245,34.777052
5236,7900,פתח תקווה,17,"קפלן אליעזר,7 ","בי""ס קפלן",7,קפלן אליעזר,"קפלן אליעזר 7, פתח תקווה",32.0857111,34.8681665
5241,7900,פתח תקווה,15,"סעדיה גאון,8 ","בי""ס פיק""א",8,סעדיה גאון,"סעדיה גאון 8, פתח תקווה",32.0873983,34.8796448
5253,7900,פתח תקווה,14,"עין גנים,27 ","בי""ס עין גנים",27,עין גנים,"עין גנים 27, פתח תקווה",32.088159,34.8948516
5258,7900,פתח תקווה,41,"רחל המשוררת,18 ","בי""ס חט""ב ע""ש בן צבי",18,רחל המשוררת,"רחל המשוררת 18, פתח תקווה",32.083821,34.8952179
5262,7900,פתח תקווה,134,"הרב קוק,33 ",גן יסעור,33,הרב קוק,"הרב קוק 33, פתח תקווה",32.0818137,34.8792139
5265,7900,פתח תקווה,145,"משה שמיר,2 ","בי""ס עוזי חיטמן",2,משה שמיר,"משה שמיר 2, פתח תקווה",32.0958237,34.8798128
5271,7900,פתח תקווה,112,"נצח ישראל,7 ","אמי""ת אלירז",7,נצח ישראל,"נצח ישראל 7, פתח תקווה",32.0902455,34.9000443
5276,7900,פתח תקווה,93,"המגינים,21 ","בי""ס אמיר",21,המגינים,"המגינים 21, פתח תקווה",32.085602,34.8982196
5278,7900,פתח תקווה,116,"פפר יוסף,20 ",מרכז פיס לגיל הזהב,20,פפר יוסף,"פפר יוסף 20, פתח תקווה",32.0905075,34.8975652
5280,7900,פתח תקווה,52,"בס זליג,17 ",אולפנית ישורון בנות,17,בס זליג,"בס זליג 17, פתח תקווה",32.084041,34.887762
5287,7900,פתח תקווה,63,"זכרון יעקב,60 ","בית חינוך ע""ש חיים בר-לב",60,זכרון יעקב,"זכרון יעקב 60, פתח תקווה",32.1000385,34.8727859
5288,7900,פתח תקווה,85,"זכרון יעקב,52 ",תיכון אחד העם,52,זכרון יעקב,"זכרון יעקב 52, פתח תקווה",32.1001055,34.8720171
5290,7900,פתח תקווה,107,מרדכי בצ'איב,"ביה""ס נווה אברהם",,מרדכי בצ'איב,"מרדכי בצ'איב, פתח תקווה",32.0948192,34.879028
5298,7900,פתח תקווה,131,"הרב חפוטא יאיר,4 ","בי""ס בית יהודה - מעיין חינוך ת",4,הרב חפוטא יאיר,"הרב חפוטא יאיר 4, פתח תקווה",32.0986861,34.8943364
5299,7900,פתח תקווה,133,"הרב קוק,33 ",גן איה,33,הרב קוק,"הרב קוק 33, פתח תקווה",32.0818137,34.8792139
5300,7900,פתח תקווה,54,"אמסטרדם,16 ",רב תחומי פתח תקווה ב',16,אמסטרדם,"אמסטרדם 16, פתח תקווה",32.0845556,34.8659516
5305,7900,פתח תקווה,6,יהלום בנימין,"בי""ס יד לבנים",,יהלום בנימין,"יהלום בנימין, פתח תקווה",32.083405,34.875978
5311,7900,פתח תקווה,30,"הרב מימון,4 ","בי""ס תיכון אולפנא דרכי נועם",4,הרב מימון,"הרב מימון 4, פתח תקווה",32.0784483,34.8913559
5320,7900,פתח תקווה,34,"עדש שפיק,7 ","בי""ס מורשה בנים",7,עדש שפיק,"עדש שפיק 7, פתח תקווה",32.073702,34.9121075
5327,7900,פתח תקווה,94,"שטמפפר יהושע,90 ",בית דני,90,שטמפפר יהושע,"שטמפפר יהושע 90, פתח תקווה",32.0951506,34.893219
5330,7900,פתח תקווה,90,"העצמאות,50 ","בי""ס יסודי הדר",50,העצמאות,"העצמאות 50, פתח תקווה",32.0753244,34.8772614
5336,7900,פתח תקווה,109,"זכרון יעקב,43 ","בי""ס אחד העם",43,זכרון יעקב,"זכרון יעקב 43, פתח תקווה",32.1001843,34.873332
5338,7900,פתח תקווה,55,"זכרון יעקב,4 ","ביה""ס ע""ש נעמי שמר",4,זכרון יעקב,"זכרון יעקב 4, פתח תקווה",32.1016583,34.8752467
5343,7900,פתח תקווה,101,"בן חור,14 ","ביה""ס אהוד מנור",14,בן חור,"בן חור 14, פתח תקווה",32.1052465,34.8786809
5350,7900,פתח תקווה,35,ככר גפן,"בי""ס קיבוץ גלויות",,ככר גפן,"ככר גפן, פתח תקווה",32.0877843,34.9033791
5359,7900,פתח תקווה,115,"בראון אריה,3 ","בי""ס ע""ש גולדה מאיר",3,בראון אריה,"בראון אריה 3, פתח תקווה",32.1006018,34.8782684
5364,7900,פתח תקווה,22,"הרב אונטרמן,14 ","בי""ס מעלות חיים (משה""ב)",14,הרב אונטרמן,"הרב אונטרמן 14, פתח תקווה",32.1001572,34.8979759
5371,7900,פתח תקווה,132,"עידוד ישראל,5 ","בי""ס דבורה עומר",5,עידוד ישראל,"עידוד ישראל 5, פתח תקווה",32.0717222,34.8628167
5376,7900,פתח תקווה,117,"מבצע חורב,6 ","בי""ס ע""ש חיים חפר",6,מבצע חורב,"מבצע חורב 6, פתח תקווה",32.0992244,34.8848373
5381,7900,פתח תקווה,106,"רום יעל,10 ","בי""ס ממלכתי ע""ש נתן יונתן",10,רום יעל,"רום יעל 10, פתח תקווה",32.0993539,34.8818144
5388,7900,פתח תקווה,103,"הרב עוזיאל,16 ","בי""ס אלונים",16,הרב עוזיאל,"הרב עוזיאל 16, פתח תקווה",32.0913542,34.8992563
5391,7900,פתח תקווה,120,"ראשון לציון,6 ","בי""ס יצחק נבון",6,ראשון לציון,"ראשון לציון 6, פתח תקווה",32.1003644,34.8765844
5394,7900,פתח תקווה,123,"שולזינגר,10 ","מתנ""ס עולמות",10,שולזינגר,"שולזינגר 10, פתח תקווה",32.084041,34.887762
5396,7900,פתח תקווה,129,"משה שמיר,2 ","בי""ס ע""ש אריק אינשטיין",2,משה שמיר,"משה שמיר 2, פתח תקווה",32.0958237,34.8798128
5401,7900,פתח תקווה,138,"האחים בכר,3 ",תיכון יצחק שמיר,3,האחים בכר,"האחים בכר 3, פתח תקווה",32.09674,34.8801612
5404,7900,פתח תקווה,122,"י""ד הבנים,64 ","מתנ""ס יד הבנים",64,"י""ד הבנים","י""ד הבנים 64, פתח תקווה",32.071717,34.8767438
5406,7900,פתח תקווה,108,"הרב משורר ישעיהו,27 ","בי""ס ממ""ד עמיטל אקדמי",27,הרב משורר ישעיהו,"הרב משורר ישעיהו 27, פתח תקווה",32.0686829,34.9061129
5413,7900,פתח תקווה,139,"האחים בכר,3 ",חטיבת יצחק שמיר,3,האחים בכר,"האחים בכר 3, פתח תקווה",32.09674,34.8801612
5414,7900,פתח תקווה,113,"מנחת שלמה,1 ",בית ספר בית יעקב,1,מנחת שלמה,"מנחת שלמה 1, פתח תקווה",32.0697878,34.9130141
5427,7900,פתח תקווה,10,"אשכול לוי,2 ","בי""ס נוה עוז",2,אשכול לוי,"אשכול לוי 2, פתח תקווה",32.0763289,34.8818232
5432,7900,פתח תקווה,105,"אבידן דוד,13 ","בי""ס ע""ש אלימלך כנר",13,אבידן דוד,"אבידן דוד 13, פתח תקווה",32.0746099,34.8642704
5434,2640,ראש העין,51,"יחיא יצחק הלוי,20 ","מועדון פסיפס (רש""ש)",20,יחיא יצחק הלוי,"יחיא יצחק הלוי 20, ראש העין",32.1020394,34.9486637
5435,2640,ראש העין,57,"דוד המלך,19 ",מועדון נוער אביב,19,דוד המלך,"דוד המלך 19, ראש העין",32.0964599,34.9506665
5436,2640,ראש העין,55,"מרבד הקסמים,10 ","מתנ""ס לב העיר",10,מרבד הקסמים,"מרבד הקסמים 10, ראש העין",32.0975602,34.946766
5437,2640,ראש העין,8,"שילה,21 ",עיריית ראש העין,21,שילה,"שילה 21, ראש העין",32.09339,34.9563901
5439,2640,ראש העין,33,"המתמיד,23 ",מועדון גיל הזהב,23,המתמיד,"המתמיד 23, ראש העין",32.0918925,34.9520621
5440,2640,ראש העין,3,"מהריק""א,3 ","בי""ס בית יעקב",3,"מהריק""א","מהריק""א 3, ראש העין",32.0993419,34.9419841
5442,2640,ראש העין,69,"החמישה,51 ",אולפנת זבולון,51,החמישה,"החמישה 51, ראש העין",32.0947805,34.9476635
5444,2640,ראש העין,76,"הרש""ש,30 ",גן זמר,30,"הרש""ש","הרש""ש 30, ראש העין",32.1022659,34.9480375
5445,2640,ראש העין,56,"זכריה משה,7 ",סימפוניה- קונסרבטוריון עירוני,7,זכריה משה,"זכריה משה 7, ראש העין",32.096962,34.943758
5448,2640,ראש העין,80,"רש""י,120 ",גן תמר,120,"רש""י","רש""י 120, ראש העין",32.0900592,34.9567419
5449,2640,ראש העין,77,"ג'ון קנדי,34 ",גן עפרוני,34,ג'ון קנדי,"ג'ון קנדי 34, ראש העין",32.0948363,34.9526379
5452,2640,ראש העין,53,"עירית,29 ","מועדון ויצ""ו",29,עירית,"עירית 29, ראש העין",32.0986094,34.9675907
5453,2640,ראש העין,65,"הדרור,33 ",גן ליצ'י,33,הדרור,"הדרור 33, ראש העין",32.1019655,34.9630759
5454,2640,ראש העין,2,"כרמל,59 ",גן ילדים יערה,59,כרמל,"כרמל 59, ראש העין",32.0929499,34.9633829
5455,2640,ראש העין,66,"ברקן,58 ",גן ילדים רותם,58,ברקן,"ברקן 58, ראש העין",32.0938792,34.9795777
5456,2640,ראש העין,68,"גזית,19 ","בי""ס ממלכתי אפק",19,גזית,"גזית 19, ראש העין",32.1005864,34.9592322
5457,2640,ראש העין,60,"דרגות,9 ",מקלט ג'ודוקא,9,דרגות,"דרגות 9, ראש העין",32.095739,34.9676505
5458,2640,ראש העין,49,"מבצע דני,1 ",מתנס לב אפק (גיל הרך),1,מבצע דני,"מבצע דני 1, ראש העין",32.0977028,34.976571
5460,2640,ראש העין,47,"קתרוס,37 ",מועדון גיל הזהב קתרוס,37,קתרוס,"קתרוס 37, ראש העין",32.0915769,34.9731332
5461,2640,ראש העין,71,"נווה אפיקים,3 ","בי""ס נופים",3,נווה אפיקים,"נווה אפיקים 3, ראש העין",32.0929785,34.970762
5463,2640,ראש העין,62,"נווה אפיקים,1 ","מתנ""ס לב אפק- מקום בלב",1,נווה אפיקים,"נווה אפיקים 1, ראש העין",32.0929785,34.970762
5465,2640,ראש העין,54,"יונה,3 ","מתנ""ס לב הגבעה (גבעת הסלעים)",3,יונה,"יונה 3, ראש העין",32.1024633,34.9615843
5467,2640,ראש העין,50,"סמדר,12 ",בית המתנדב,12,סמדר,"סמדר 12, ראש העין",32.0864062,34.9551479
5468,2640,ראש העין,79,"שבזי,157 ","ביה""ס הממלכתי אשכול",157,שבזי,"שבזי 157, ראש העין",32.090304,34.947393
5473,2640,ראש העין,78,"ג'ון קנדי,34 ",מרכז אביבית,34,ג'ון קנדי,"ג'ון קנדי 34, ראש העין",32.0948363,34.9526379
5474,2640,ראש העין,64,"חרמון,34 ",גן סביון,34,חרמון,"חרמון 34, ראש העין",32.0930521,34.9629251
5475,2640,ראש העין,61,"אילנות,56 ",מקלט בסיס הדרכה,56,אילנות,"אילנות 56, ראש העין",32.0957057,34.9638075
5477,2640,ראש העין,4,"הרש""ש,30 ",גן קשת,30,"הרש""ש","הרש""ש 30, ראש העין",32.1022659,34.9480375
5481,2640,ראש העין,12,"שבזי,93 ","בי""ס רמב""ם",93,שבזי,"שבזי 93, ראש העין",32.090304,34.947393
5485,2640,ראש העין,70,"שבזי,157 ",ביס ממלכתי אשכול,157,שבזי,"שבזי 157, ראש העין",32.090304,34.947393
5486,2640,ראש העין,74,"שבזי,182 ","בי""ס צומח",182,שבזי,"שבזי 182, ראש העין",32.090304,34.947393
5493,2640,ראש העין,85,מרים הנביאה,גן שמים,,מרים הנביאה,"מרים הנביאה, ראש העין",32.0782889,34.9851394
5494,2640,ראש העין,26,"כינור,28 ",גן שמש,28,כינור,"כינור 28, ראש העין",32.0910784,34.9726904
5495,2640,ראש העין,82,"כינור,28 ",גן כרכום,28,כינור,"כינור 28, ראש העין",32.0910784,34.9726904
5497,2640,ראש העין,72,"יפה ירקוני,9 ","בי""ס ע""ש שמעון פרס",9,יפה ירקוני,"יפה ירקוני 9, ראש העין",32.0857882,34.9751668
5506,2640,ראש העין,75,"נחשול,13 ",גן ניצבא,13,נחשול,"נחשול 13, ראש העין",32.1071063,34.9476061
5507,2640,ראש העין,84,מרים הנביאה,גן שבתאי,,מרים הנביאה,"מרים הנביאה, ראש העין",32.0782889,34.9851394
5508,2640,ראש העין,73,"יגאל אלון,25 ","בי""ס ע""ש חיים גורי",25,יגאל אלון,"יגאל אלון 25, ראש העין",32.0855976,34.9814374
5513,2640,ראש העין,86,מרים הנביאה,גן כוכב,,מרים הנביאה,"מרים הנביאה, ראש העין",32.0782889,34.9851394
5514,2640,ראש העין,83,מרים הנביאה,גן שביט,,מרים הנביאה,"מרים הנביאה, ראש העין",32.0782889,34.9851394
5516,616,רינתיה,1,רינתיה,מזכירות חדשה,,רינתיה,"רינתיה, רינתיה",32.044365,34.928477
5517,804,אחיסמך,1,אחיסמך,אוהל-אברהם,,אחיסמך,"אחיסמך, אחיסמך",31.931906,34.908576
5519,797,אחיעזר,1,אחיעזר,בית תרבות,,אחיעזר,"אחיעזר, אחיעזר",31.981671,34.871821
5521,2530,באר יעקב,5,"הרב עוזיאל,13 ","מתנ""ס לב הבאר",13,הרב עוזיאל,"הרב עוזיאל 13, באר יעקב",31.9428203,34.8379691
5522,2530,באר יעקב,3,"חזון איש,1 ","בי""ס אגודת ישראל",1,חזון איש,"חזון איש 1, באר יעקב",31.9436327,34.8397048
5523,2530,באר יעקב,4,"בן יוסף שלמה,18 ","בי""ס הדרים אילן רמון",18,בן יוסף שלמה,"בן יוסף שלמה 18, באר יעקב",31.9401072,34.8377157
5528,2530,באר יעקב,1,"הגפן,7 ",תיכון חרדי באר יעקב,7,הגפן,"הגפן 7, באר יעקב",31.9447418,34.8346269
5532,2530,באר יעקב,6,הדקל,"בי""ס סביון",,הדקל,"הדקל, באר יעקב",31.938818,34.832907
5538,2530,באר יעקב,7,"גולדברג לאה,1 ","בי""ס תלמים",1,גולדברג לאה,"גולדברג לאה 1, באר יעקב",31.9425686,34.8463444
5542,2530,באר יעקב,9,"טופז,6 ","בי""ס נווה נחום",6,טופז,"טופז 6, באר יעקב",31.9427498,34.827636
5545,2530,באר יעקב,8,שוהם,"בי""ס צמרות",,שוהם,"שוהם, באר יעקב",31.8921363,34.8485011
5551,466,בית דגן,2,"קפלן,4 ","בי""ס ממ""ד רמבם",4,קפלן,"קפלן 4, בית דגן",32.0006324,34.8315775
5555,466,בית דגן,3,"בגין מנחם,40 ",מרכז קהילתי,40,בגין מנחם,"בגין מנחם 40, בית דגן",32.0025229,34.8315919
5556,466,בית דגן,5,"בגין מנחם,42 ",מרכז פיס לקשיש,42,בגין מנחם,"בגין מנחם 42, בית דגן",32.0024668,34.8323001
5558,466,בית דגן,7,"הבנים,8 ","בי""ס שדות",8,הבנים,"הבנים 8, בית דגן",32.0016187,34.8322298
5559,466,בית דגן,8,"בגין מנחם,40 ",גן שלדג,40,בגין מנחם,"בגין מנחם 40, בית דגן",32.0025229,34.8315919
5560,1050,בית חשמונאי,1,בית חשמונאי,"ביה""ס שדות איילון",,בית חשמונאי,"בית חשמונאי, בית חשמונאי",31.890298,34.917599
5563,784,בית נחמיה,2,בית נחמיה,בית העם,,בית נחמיה,"בית נחמיה, בית נחמיה",31.977142,34.953835
5564,301,בית עוזיאל,1,בית עוזיאל,המועדון החדש,,בית עוזיאל,"בית עוזיאל, בית עוזיאל",31.87005,34.904858
5565,604,בית עריף,1,בית עריף,בית תרבות,,בית עריף,"בית עריף, בית עריף",31.995352,34.935103
5567,1084,בן שמן (כפר נוער),2,"בן שמן (כפר נוער),9999 ",בית ספר יסודי,9999,בן שמן (כפר נוער),"בן שמן (כפר נוער) 9999, בן שמן (כפר נוער)",31.959665,34.929056
5568,2013,בן שמן (מושב),1,בן שמן (מושב),מזכירות,,בן שמן (מושב),"בן שמן (מושב), בן שמן (מושב)",31.959019,34.927831
5569,370,גזר,1,גזר,מזכירות,,גזר,"גזר, גזר",31.8592289,34.8844867
5570,863,גינתון,1,גינתון,מזכירות,,גינתון,"גינתון, גינתון",31.962801,34.913062
